"number","en_name","jp_name","skill_id","jp_skill_name","en_skill_text","leader_id","jp_leader_name","en_leader_text","jp_name_normalized","jp_skill_name_normalized","jp_leader_name_normalized"
"2333","Fire Armor Dragon, Sador","火の機甲龍・サドル","1382","フレイムチャージ","Change top-most row into Fire orbs. Reduces cooldown of other skills by 1 turn.","2074","ルビーカウル","Machine type cards ATK x2.5 when HP is greater than 50%. 20% Fire, Wood, Light & Dark damage reduction.","火の機甲龍ｻﾄﾞﾙ","ﾌﾚｲﾑﾁﾔ-ｼﾞ","ﾙﾋﾞ-ｶｳﾙ"
"2334","Water Armor Dragon, Gienah","水の機甲龍・ギェナー","1383","アクアチャージ","Change top-most row into Water orbs. Reduces cooldown of other skills by 1 turn.","2079","サファイアカウル","Machine type cards ATK x2.5 when HP is greater than 50%. 20% Fire, Water, Light & Dark damage reduction.","水の機甲龍ｷﾞｴﾅ-","ｱｸｱﾁﾔ-ｼﾞ","ｻﾌｱｲｱｶｳﾙ"
"2335","Thunder Armor Dragon, Albireo","雷の機甲龍・アルビレオ","485","ヒールバリア","Avoid all Dark  damage for 2 turns. Recover 25% of max HP.","2083","ライトニングコンデンサ","Machine type cards ATK x2 when HP is greater than 50%. Machine type cards RCV x2 when HP is less than 50%.","雷の機甲龍ｱﾙﾋﾞﾚｵ","ﾋ-ﾙﾊﾞﾘｱ","ﾗｲﾄﾆﾝｸﾞｺﾝﾃﾞﾝｻ"
"2336","Wood Armor Dragon, Becrux","木の機甲龍・ベクルックス","1384","ウィンドチャージ","Change top-most row into Wood orbs. Reduces cooldown of other skills by 1 turn.","2164","エメラルドカウル","Machine type cards ATK x2.5 when HP is greater than 50%. 20% Water, Wood, Light & Dark damage reduction.","木の機甲龍ﾍﾞｸﾙﾂｸｽ","ｳｲﾝﾄﾞﾁﾔ-ｼﾞ","ｴﾒﾗﾙﾄﾞｶｳﾙ"
"2337","Light Armor Dragon, Acrux","光の機甲龍・アクルックス","1385","ライトニングチャージ","Change top-most row into Light orbs. Reduces cooldown of other skills by 1 turn.","2075","ゴールドカウル","Machine type cards ATK x2.5 when HP is greater than 50%. 20% Fire, Water, Wood & Light damage reduction.","光の機甲龍ｱｸﾙﾂｸｽ","ﾗｲﾄﾆﾝｸﾞﾁﾔ-ｼﾞ","ｺﾞ-ﾙﾄﾞｶｳﾙ"
"2338","Dark Armor Dragon, Gacrux","闇の機甲龍・ガクルックス","1386","ファントムチャージ","Change top-most row into Dark orbs. Reduces cooldown of other skills by 1 turn.","2080","メタルカウル","Machine type cards ATK x2.5 when HP is greater than 50%. 20% Fire, Water, Wood & Dark damage reduction.","闇の機甲龍ｶﾞｸﾙﾂｸｽ","ﾌｱﾝﾄﾑﾁﾔ-ｼﾞ","ﾒﾀﾙｶｳﾙ"
"2339","Narga Cat","ナルガネコ","1506","尻尾攻撃ニャ！","Inflict damage equal to ATK x30 to 1 enemy. Affected by enemy element and defense. Attacker & Dragon type cards ATK x2 for 2 turns.","2068","密林の暗殺者","Attacker type cards HP x2, ATK x2.5.","ﾅﾙｶﾞﾈｺ","尻尾攻撃ﾆﾔ","密林の暗殺者"
"234","Mystic Mask","神秘の仮面","1002","サモンライト","Randomly spawn 5 Light orbs from non Light orbs. Enhance Light orbs. +6% per orb, up to +180% for full board.","","","","神秘の仮面","ｻﾓﾝﾗｲﾄ",""
"2340","Nargacuga & Narga Cat","ナルガクルガ＆ナルガネコ","1506","尻尾攻撃ニャ！","Inflict damage equal to ATK x30 to 1 enemy. Affected by enemy element and defense. Attacker & Dragon type cards ATK x2 for 2 turns.","2068","密林の暗殺者","Attacker type cards HP x2, ATK x2.5.","ﾅﾙｶﾞｸﾙｶﾞ&ﾅﾙｶﾞﾈｺ","尻尾攻撃ﾆﾔ","密林の暗殺者"
"2341","Ogre Cat","オウガネコ","1507","放電するニャ！","Inflict damage equal to ATK x30 to 1 enemy. Affected by enemy element and defense. Physical & Dragon type cards ATK x2 for 2 turns.","2069","無双の狩人","Physical type cards ATK x2.5, RCV x2.5.","ｵｳｶﾞﾈｺ","放電するﾆﾔ","無双の狩人"
"2342","Zinogre & Ogre Cat","ジンオウガ＆オウガネコ","1507","放電するニャ！","Inflict damage equal to ATK x30 to 1 enemy. Affected by enemy element and defense. Physical & Dragon type cards ATK x2 for 2 turns.","2069","無双の狩人","Physical type cards ATK x2.5, RCV x2.5.","ｼﾞﾝｵｳｶﾞ&ｵｳｶﾞﾈｺ","放電するﾆﾔ","無双の狩人"
"2343","Angry Tigrex & Rex Cat","怒るティガレックス＆レックスネコ","830","お怒りニャ！","Change all orbs to Fire & Wood orbs.","868","絶対強者","Dragon attribute cards ATK x4 when HP is full. Dragon attribute cards ATK x4.5 when HP is less than 50%.","怒るﾃｲｶﾞﾚﾂｸｽ&ﾚﾂｸｽﾈｺ","お怒りﾆﾔ","絶対強者"
"2344","Chaotic Gore Magala & Gore Cat","狂竜化ゴア・マガラ＆ゴアネコ","828","ジワジワ攻めるニャ！","Dragon & Devil type cards ATK x1.5 for 1 turn. Enhance Dark orbs. +6% per orb, up to +180% for full board.","866","黒蝕竜のオーラ","Dragon & Devil type cards ATK x4 when HP is greater than 80%.","狂竜化ｺﾞｱﾏｶﾞﾗ&ｺﾞｱﾈｺ","ｼﾞﾜｼﾞﾜ攻めるﾆﾔ","黒蝕竜のｵ-ﾗ"
"2345","Poogie","プーギー","1508","ブッブブー！","Deal 100 damage to all enemies. Ignore enemy element and defense.","2070","思い出ストライプ","100% chance to deal counter Fire damage of 2x damage taken.","ﾌﾟ-ｷﾞ-","ﾌﾞﾂﾌﾞﾌﾞ-","思い出ｽﾄﾗｲﾌﾟ"
"2346","Poogie and Airou","プーギー＆アイルー","1508","ブッブブー！","Deal 100 damage to all enemies. Ignore enemy element and defense.","2071","はだかの王様","100% chance to deal counter Fire damage of 2x damage taken. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.","ﾌﾟ-ｷﾞ-&ｱｲﾙ-","ﾌﾞﾂﾌﾞﾌﾞ-","はだかの王様"
"2347","Rathalos Cat Blade","レウスネコブレイド","248","一撃離脱ニャ！","Deal 10000 damage to all enemies. Ignore enemy element and defense. Fire & Dark attribute cards ATK x1.5 for 2 turns.","","","","ﾚｳｽﾈｺﾌﾞﾚｲﾄﾞ","-撃離脱ﾆﾔ",""
"2348","Rathian Cat Rapier","レイアネコレイピア","249","スキありニャ！","Recover 25% of max HP. Wood & Light attribute cards ATK x1.5 for 2 turns.","","","","ﾚｲｱﾈｺﾚｲﾋﾟｱ","ｽｷありﾆﾔ",""
"2349","Rex Cat Hammer","レックスネコ轟槌","830","お怒りニャ！","Change all orbs to Fire & Wood orbs.","","","","ﾚﾂｸｽﾈｺ轟槌","お怒りﾆﾔ",""
"235","キングゴールドネッキー","キングゴールドネッキー","219","ファミ通Appの怒り","Deal 832 Light damage to all enemies. Affected by enemy element and defense.","247","ファミ通Appの加護","Heal RCV x1 as HP after every orbs elimination.","ｷﾝｸﾞｺﾞ-ﾙﾄﾞﾈﾂｷ-","ﾌｱﾐ通APPの怒り","ﾌｱﾐ通APPの加護"
"2350","Cat Lantern","ランタンofキャット","828","ジワジワ攻めるニャ！","Dragon & Devil type cards ATK x1.5 for 1 turn. Enhance Dark orbs. +6% per orb, up to +180% for full board.","","","","ﾗﾝﾀﾝOFｷﾔﾂﾄ","ｼﾞﾜｼﾞﾜ攻めるﾆﾔ",""
"2351","gungnir","ぐんぐにーる","252","ぐんぐにーるニャ！","Inflict damage equal to ATK x5 to 1 enemy, and drain 100% of the damage you dealt. Affected by enemy element and defense.","","","","ぐんぐに-る","ぐんぐに-るﾆﾔ",""
"2352","Magic Spear, gungnir","魔槍ぐんぐにーる","539","魔槍ぐんぐにーるニャ！","Inflict damage equal to ATK x7 to 1 enemy, and drain 100% of the damage you dealt. Affected by enemy element and defense.","","","","魔槍ぐんぐに-る","魔槍ぐんぐに-るﾆﾔ",""
"2353","Eren Yeager","エレン・イェーガー","1519","駆逐してやる!!","Recover 30% of max HP. Bind recovery for 3 turns.","2092","人類の反撃はこれからだ","Attacker type cards ATK x4 when HP is greater than 80%.","ｴﾚﾝｲｴ-ｶﾞ-","駆逐してやる","人類の反撃はこれからだ"
"2354","Hope of Mankind, Eren Yeager","人類の希望・エレン・イェーガー","1519","駆逐してやる!!","Recover 30% of max HP. Bind recovery for 3 turns.","2093","オレはやる！","Attacker & Machine type cards ATK x4 when HP is greater than 80%.","人類の希望ｴﾚﾝｲｴ-ｶﾞ-","駆逐してやる","ｵﾚはやる"
"2355","Attack on Titan, Eren Yeager","反攻の巨人・エレン・イェーガー","1519","駆逐してやる!!","Recover 30% of max HP. Bind recovery for 3 turns.","2094","アァァアアアアァ!!","Physical & Attacker type cards ATK x4 when HP is greater than 80%. Heal RCV x10 as HP after every orbs elimination.","反攻の巨人ｴﾚﾝｲｴ-ｶﾞ-","駆逐してやる","ｱｱｱｱｱｱｱｱ"
"2356","Mikasa Ackerman","ミカサ・アッカーマン","1520","何としてでも生きる！","Randomly spawn 4 Water orbs from non Water orbs. Reduces cooldown of other skills by 1 turn.","2095","世界は残酷なんだから","ATK x2 at 4 combos. ATK x0.5 for each additional combo, up to ATK x3 at 6 combos. Attacker & Machine type cards ATK x1.5.","ﾐｶｻｱﾂｶ-ﾏﾝ","何としてでも生きる","世界は残酷なんだから"
"2357","Calm Beast, Mikasa Ackerman","冷静な猛獣・ミカサ・アッカーマン","1520","何としてでも生きる！","Randomly spawn 4 Water orbs from non Water orbs. Reduces cooldown of other skills by 1 turn.","2096","私はもう…諦めない","ATK x2 at 4 combos. ATK x0.5 for each additional combo, up to ATK x3 at 6 combos. Attacker & Machine type cards ATK x1.5, RCV x1.5.","冷静な猛獣ﾐｶｻｱﾂｶ-ﾏﾝ","何としてでも生きる","私はもう諦めない"
"2358","Levi","リヴァイ","1521","悔いが残らない方を選べ","Change all orbs to Fire, Water & Light & Dark & Heart orbs. Reduces cooldown of other skills by 1 turn.","2097","お前の判断を信じよう","ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark.","ﾘｳﾞｱｲ","悔いが残らない方を選べ","お前の判断を信じよう"
"2359","Survey Corp Lance Corporal, Levi","調査兵団兵士長・リヴァイ","1521","悔いが残らない方を選べ","Change all orbs to Fire, Water & Light & Dark & Heart orbs. Reduces cooldown of other skills by 1 turn.","2098","作戦の本質を見失うな","ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. Attacker & Machine type cards ATK x1.3.","調査兵団兵士長ﾘｳﾞｱｲ","悔いが残らない方を選べ","作戦の本質を見失うな"
"236","Shiva","シヴァ","72","第三の目","Reduce enemies' defense to 0 for 1 turn. Effects carry forward on sweep. Enhance Fire orbs. +6% per orb, up to +180% for full board.","47","火の魂","Fire attribute cards ATK x1.5, RCV x1.5.","ｼｳﾞｱ","第三の目","火の魂"
"2360","Mankind's Strongest Soldier, Levi","人類最強の兵士・リヴァイ","1521","悔いが残らない方を選べ","Change all orbs to Fire, Water & Light & Dark & Heart orbs. Reduces cooldown of other skills by 1 turn.","2099","俺がヤツを削る","ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. Attacker & Machine type cards HP x1.3, ATK x1.3, RCV x1.3.","人類最強の兵士ﾘｳﾞｱｲ","悔いが残らない方を選べ","俺がﾔﾂを削る"
"2361","Armin Arlert","アルミン・アルレルト","1522","今手を打たないと","30% damage reduction for 4 turns.","2100","元からこの世界は地獄だ","Machine type cards ATK x2.5 when HP is less than 50%.","ｱﾙﾐﾝｱﾙﾚﾙﾄ","今手を打たないと","元からこの世界は地獄だ"
"2362","Strategic Genius, Armin Arlert","鋭敏な頭脳・アルミン・アルレルト","1522","今手を打たないと","30% damage reduction for 4 turns.","2101","喋りながらでも考えろ！","Machine type cards ATK x2.5 when HP is less than 50%. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.","鋭敏な頭脳ｱﾙﾐﾝｱﾙﾚﾙﾄ","今手を打たないと","喋りながらでも考えろ"
"2363","Erwin Smith","エルヴィン・スミス","1523","心臓を捧げよ！","Change Fire orbs to Light orbs. Increases time limit of orb movement by 3 seconds for 2 turns.","2102","君の意志が「鍵」だ","Light attribute cards HP x2. Light attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack )","ｴﾙｳﾞｲﾝｽﾐｽ","心臓を捧げよ","君の意志が｢鍵｣だ"
"2364","Survey Corps Commander, Erwin Smith","調査兵団団長・エルヴィン・スミス","1523","心臓を捧げよ！","Change Fire orbs to Light orbs. Increases time limit of orb movement by 3 seconds for 2 turns.","2103","自分に聞いてみてくれ","Light attribute cards HP x2, RCV x1.5. Light attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack )","調査兵団団長ｴﾙｳﾞｲﾝｽﾐｽ","心臓を捧げよ","自分に聞いてみてくれ"
"2365","Jean Kirstein","ジャン・キルシュタイン","1524","今…何を…するべきか…","Avoid all Water  damage for 3 turns. All attacks become multi-target for 3 turns.","2104","最悪だチクショウ…","ATK x2 when simultaneously clearing 4 connected Fire orbs.","ｼﾞﾔﾝｷﾙｼﾕﾀｲﾝ","今何をするべきか","最悪だﾁｸｼﾖｳ"
"2366","Desperate Courage, Jean Kirstein","決死の勇気・ジャン・キルシュタイン","1524","今…何を…するべきか…","Avoid all Water  damage for 3 turns. All attacks become multi-target for 3 turns.","2105","力を貸せ!!","Balanced type cards HP x1.2, ATK x1.2, RCV x1.2. ATK x2 when simultaneously clearing 4 connected Fire orbs.","決死の勇気ｼﾞﾔﾝｷﾙｼﾕﾀｲﾝ","今何をするべきか","力を貸せ"
"2367","Zoë Hange","ハンジ・ゾエ","1525","実験していいよね？","Reduce enemies' defense by 75% for 3 turns. Effects carry forward on sweep. Reduces cooldown of other skills by 1 turn.","2106","でも…私はやる","Balanced type cards ATK x2.5.","ﾊﾝｼﾞｿﾞｴ","実験していいよね?","でも私はやる"
"2368","Survey Corp Squad Leader, Zoë Hange","調査兵団分隊長・ハンジ・ゾエ","1525","実験していいよね？","Reduce enemies' defense by 75% for 3 turns. Effects carry forward on sweep. Reduces cooldown of other skills by 1 turn.","2107","命を懸ける価値は十分ある","Balanced type cards ATK x3.","調査兵団分隊長ﾊﾝｼﾞｿﾞｴ","実験していいよね?","命を懸ける価値は十分ある"
"2369","Krista Lenz","クリスタ・レンズ","1526","大丈夫！？",".. 35% damage reduction for 1 turn.","2108","先に水を飲まないと…","Healer type cards ATK x2.5, RCV x1.5.","ｸﾘｽﾀﾚﾝｽﾞ","大丈夫?","先に水を飲まないと"
"237","Shiva, the Destroyer","破壊神・シヴァ","72","第三の目","Reduce enemies' defense to 0 for 1 turn. Effects carry forward on sweep. Enhance Fire orbs. +6% per orb, up to +180% for full board.","60","爆炎の魂","Fire attribute cards HP x1.5, ATK x1.5, RCV x1.5.","破壊神ｼｳﾞｱ","第三の目","爆炎の魂"
"2370","Corps' Goddess, Krista Lenz","兵団の女神・クリスタ・レンズ","1526","大丈夫！？",".. 35% damage reduction for 1 turn.","2109","急いで陣形に戻らないと","Healer type cards ATK x2.5, RCV x1.5. Heal RCV x2 as HP after every orbs elimination.","兵団の女神ｸﾘｽﾀﾚﾝｽﾞ","大丈夫?","急いで陣形に戻らないと"
"2371","Sasha Blouse","サシャ・ブラウス","1527","……半分…どうぞ…","Physical type cards ATK x1.2 for 6 turns. Reduces cooldown of other skills by 1 turn.","2110","きっと成功しますよ！","Physical attribute cards ATK x2.5 on the turn a skill is used. ( Multiple skills will not stack )","ｻｼﾔﾌﾞﾗｳｽ","半分どうぞ","きっと成功しますよ"
"2372","Wonders of Appetite, Sasha Blouse","驚異の食欲・サシャ・ブラウス","1527","……半分…どうぞ…","Physical type cards ATK x1.2 for 6 turns. Reduces cooldown of other skills by 1 turn.","2111","私が先陣を引き受けますから","Physical type cards ATK x1.2, RCV x1.2. Physical attribute cards ATK x2.5 on the turn a skill is used. ( Multiple skills will not stack )","驚異の食欲ｻｼﾔﾌﾞﾗｳｽ","半分どうぞ","私が先陣を引き受けますから"
"2373","Armored Titan","鎧の巨人","1528","無慈悲なタックル","Inflict Wood damage equal to ATK x150 to 1 enemy. Affected by enemy element and defense. Reduce enemies' defense by 50% for 3 turns. Effects carry forward on sweep.","2112","硬質の肉体","Physical type cards ATK x1.5. 20% Fire, Water, Wood, Light & Dark damage reduction.","鎧の巨人","無慈悲なﾀﾂｸﾙ","硬質の肉体"
"2374","Combat State, Armored Titan","鎧の巨人・戦闘状態","1528","無慈悲なタックル","Inflict Wood damage equal to ATK x150 to 1 enemy. Affected by enemy element and defense. Reduce enemies' defense by 50% for 3 turns. Effects carry forward on sweep.","2112","硬質の肉体","Physical type cards ATK x1.5. 20% Fire, Water, Wood, Light & Dark damage reduction.","鎧の巨人戦闘状態","無慈悲なﾀﾂｸﾙ","硬質の肉体"
